Company,Week,Demographic,Book,Units Sold,Revenue,Profit
WHSmith,28,Older Adult (56+),Offspring,129,1225.5,428.92499999999995
WHSmith,28,Older Adult (56+),Red,80,760.0,266.0
WHSmith,28,Older Adult (56+),The Lost,151,1434.5,502.075
WHSmith,28,Older Adult (56+),Ladies Night,115,1092.5,382.375
WHSmith,28,Older Adult (56+),Joyride,87,826.5,289.275
WHSmith,28,Older Adult (56+),Stranglehold,27,256.5,89.77499999999999
WHSmith,29,Teen (13-19),The Girl Next Door,79,750.5,262.675
WHSmith,29,Teen (13-19),Off Season,47,446.5,156.27499999999998
WHSmith,29,Teen (13-19),Offspring,48,456.0,159.6
WHSmith,29,Teen (13-19),Red,109,1035.5,362.42499999999995
WHSmith,29,Teen (13-19),The Lost,32,304.0,106.39999999999999
WHSmith,29,Teen (13-19),Ladies Night,170,1615.0,565.25
WHSmith,29,Teen (13-19),Joyride,111,1054.5,369.075
WHSmith,29,Teen (13-19),Stranglehold,137,1301.5,455.525
WHSmith,29,Young Adult (20-35),The Girl Next Door,191,1814.5,635.0749999999999
WHSmith,29,Young Adult (20-35),Off Season,198,1881.0,658.3499999999999
WHSmith,29,Young Adult (20-35),Offspring,146,1387.0,485.45
WHSmith,29,Young Adult (20-35),Red,171,1624.5,568.5749999999999
WHSmith,29,Young Adult (20-35),The Lost,54,513.0,179.54999999999998
WHSmith,29,Young Adult (20-35),Ladies Night,66,627.0,219.45
WHSmith,29,Young Adult (20-35),Joyride,110,1045.0,365.75
WHSmith,29,Young Adult (20-35),Stranglehold,99,940.5,329.17499999999995
WHSmith,29,Adult (36-55),The Girl Next Door,31,294.5,103.07499999999999
WHSmith,29,Adult (36-55),Off Season,65,617.5,216.125
WHSmith,29,Adult (36-55),Offspring,24,228.0,79.8
WHSmith,29,Adult (36-55),Red,81,769.5,269.325
WHSmith,29,Adult (36-55),The Lost,160,1520.0,532.0
WHSmith,29,Adult (36-55),Ladies Night,185,1757.5,615.125
WHSmith,29,Adult (36-55),Joyride,119,1130.5,395.67499999999995
WHSmith,29,Adult (36-55),Stranglehold,82,779.0,272.65
WHSmith,29,Older Adult (56+),The Girl Next Door,184,1748.0,611.8
WHSmith,29,Older Adult (56+),Off Season,58,551.0,192.85
WHSmith,29,Older Adult (56+),Offspring,67,636.5,222.77499999999998
WHSmith,29,Older Adult (56+),Red,157,1491.5,522.025
WHSmith,29,Older Adult (56+),The Lost,137,1301.5,455.525
WHSmith,29,Older Adult (56+),Ladies Night,159,1510.5,528.675
WHSmith,29,Older Adult (56+),Joyride,139,1320.5,462.17499999999995
WHSmith,29,Older Adult (56+),Stranglehold,163,1548.5,541.9749999999999
WHSmith,30,Teen (13-19),The Girl Next Door,194,1843.0,645.05
WHSmith,30,Teen (13-19),Off Season,55,522.5,182.875
WHSmith,30,Teen (13-19),Offspring,125,1187.5,415.625
WHSmith,30,Teen (13-19),Red,85,807.5,282.625
WHSmith,30,Teen (13-19),The Lost,88,836.0,292.59999999999997
WHSmith,30,Teen (13-19),Ladies Night,111,1054.5,369.075
WHSmith,30,Teen (13-19),Joyride,180,1710.0,598.5
WHSmith,30,Teen (13-19),Stranglehold,156,1482.0,518.6999999999999
WHSmith,30,Young Adult (20-35),The Girl Next Door,152,1444.0,505.4
WHSmith,30,Young Adult (20-35),Off Season,33,313.5,109.725
WHSmith,30,Young Adult (20-35),Offspring,66,627.0,219.45
WHSmith,30,Young Adult (20-35),Red,109,1035.5,362.42499999999995
WHSmith,30,Young Adult (20-35),The Lost,70,665.0,232.74999999999997
WHSmith,30,Young Adult (20-35),Ladies Night,49,465.5,162.92499999999998
WHSmith,30,Young Adult (20-35),Joyride,157,1491.5,522.025
WHSmith,30,Young Adult (20-35),Stranglehold,40,380.0,133.0
WHSmith,30,Adult (36-55),The Girl Next Door,194,1843.0,645.05
WHSmith,30,Adult (36-55),Off Season,133,1263.5,442.22499999999997
WHSmith,30,Adult (36-55),Offspring,164,1558.0,545.3
WHSmith,30,Adult (36-55),Red,78,741.0,259.34999999999997
WHSmith,30,Adult (36-55),The Lost,118,1121.0,392.34999999999997
WHSmith,30,Adult (36-55),Ladies Night,71,674.5,236.075
WHSmith,30,Adult (36-55),Joyride,34,323.0,113.05
WHSmith,30,Adult (36-55),Stranglehold,24,228.0,79.8
WHSmith,30,Older Adult (56+),The Girl Next Door,93,883.5,309.22499999999997
WHSmith,30,Older Adult (56+),Off Season,122,1159.0,405.65
WHSmith,30,Older Adult (56+),Offspring,43,408.5,142.975
WHSmith,30,Older Adult (56+),Red,37,351.5,123.02499999999999
WHSmith,30,Older Adult (56+),The Lost,130,1235.0,432.25
WHSmith,30,Older Adult (56+),Ladies Night,189,1795.5,628.425
WHSmith,30,Older Adult (56+),Joyride,30,285.0,99.75
WHSmith,30,Older Adult (56+),Stranglehold,183,1738.5,608.4749999999999
WHSmith,31,Teen (13-19),The Girl Next Door,152,1444.0,505.4
WHSmith,31,Teen (13-19),Off Season,198,1881.0,658.3499999999999
WHSmith,31,Teen (13-19),Offspring,179,1700.5,595.175
WHSmith,31,Teen (13-19),Red,175,1662.5,581.875
WHSmith,31,Teen (13-19),The Lost,82,779.0,272.65
WHSmith,31,Teen (13-19),Ladies Night,69,655.5,229.42499999999998
WHSmith,31,Teen (13-19),Joyride,185,1757.5,615.125
WHSmith,31,Teen (13-19),Stranglehold,38,361.0,126.35
WHSmith,31,Young Adult (20-35),The Girl Next Door,191,1814.5,635.0749999999999
WHSmith,31,Young Adult (20-35),Off Season,48,456.0,159.6
WHSmith,31,Young Adult (20-35),Offspring,63,598.5,209.475
WHSmith,31,Young Adult (20-35),Red,137,1301.5,455.525
WHSmith,31,Young Adult (20-35),The Lost,102,969.0,339.15
WHSmith,31,Young Adult (20-35),Ladies Night,183,1738.5,608.4749999999999
WHSmith,31,Young Adult (20-35),Joyride,188,1786.0,625.0999999999999
WHSmith,31,Young Adult (20-35),Stranglehold,193,1833.5,641.7249999999999
WHSmith,31,Adult (36-55),The Girl Next Door,32,304.0,106.39999999999999
WHSmith,31,Adult (36-55),Off Season,192,1824.0,638.4
WHSmith,31,Adult (36-55),Offspring,58,551.0,192.85
WHSmith,31,Adult (36-55),Red,42,399.0,139.64999999999998
WHSmith,31,Adult (36-55),The Lost,76,722.0,252.7
WHSmith,31,Adult (36-55),Ladies Night,140,1330.0,465.49999999999994
WHSmith,31,Adult (36-55),Joyride,40,380.0,133.0
WHSmith,31,Adult (36-55),Stranglehold,53,503.5,176.225
WHSmith,31,Older Adult (56+),The Girl Next Door,40,380.0,133.0
WHSmith,31,Older Adult (56+),Off Season,86,817.0,285.95
WHSmith,31,Older Adult (56+),Offspring,83,788.5,275.97499999999997
WHSmith,31,Older Adult (56+),Red,32,304.0,106.39999999999999
WHSmith,31,Older Adult (56+),The Lost,190,1805.0,631.75
WHSmith,31,Older Adult (56+),Ladies Night,85,807.5,282.625
WHSmith,31,Older Adult (56+),Joyride,133,1263.5,442.22499999999997
WHSmith,31,Older Adult (56+),Stranglehold,23,218.5,76.475
WHSmith,32,Teen (13-19),The Girl Next Door,138,1311.0,458.84999999999997
WHSmith,32,Teen (13-19),Off Season,175,1662.5,581.875
WHSmith,32,Teen (13-19),Offspring,73,693.5,242.725
WHSmith,32,Teen (13-19),Red,62,589.0,206.14999999999998
WHSmith,32,Teen (13-19),The Lost,36,342.0,119.69999999999999
WHSmith,32,Teen (13-19),Ladies Night,172,1634.0,571.9
WHSmith,32,Teen (13-19),Joyride,167,1586.5,555.275
WHSmith,32,Teen (13-19),Stranglehold,39,370.5,129.67499999999998
WHSmith,32,Young Adult (20-35),The Girl Next Door,82,779.0,272.65
WHSmith,32,Young Adult (20-35),Off Season,71,674.5,236.075
WHSmith,32,Young Adult (20-35),Offspring,68,646.0,226.1
WHSmith,32,Young Adult (20-35),Red,134,1273.0,445.54999999999995
WHSmith,32,Young Adult (20-35),The Lost,70,665.0,232.74999999999997
WHSmith,32,Young Adult (20-35),Ladies Night,197,1871.5,655.025
WHSmith,32,Young Adult (20-35),Joyride,163,1548.5,541.9749999999999
WHSmith,32,Young Adult (20-35),Stranglehold,150,1425.0,498.74999999999994
WHSmith,32,Adult (36-55),The Girl Next Door,26,247.0,86.44999999999999
WHSmith,32,Adult (36-55),Off Season,138,1311.0,458.84999999999997
WHSmith,32,Adult (36-55),Offspring,190,1805.0,631.75
WHSmith,32,Adult (36-55),Red,90,855.0,299.25
WHSmith,32,Adult (36-55),The Lost,74,703.0,246.04999999999998
WHSmith,32,Adult (36-55),Ladies Night,187,1776.5,621.775
WHSmith,32,Adult (36-55),Joyride,131,1244.5,435.575
WHSmith,32,Adult (36-55),Stranglehold,132,1254.0,438.9
WHSmith,32,Older Adult (56+),The Girl Next Door,152,1444.0,505.4
WHSmith,32,Older Adult (56+),Off Season,131,1244.5,435.575
WHSmith,32,Older Adult (56+),Offspring,61,579.5,202.825
WHSmith,32,Older Adult (56+),Red,168,1596.0,558.5999999999999
WHSmith,32,Older Adult (56+),The Lost,134,1273.0,445.54999999999995
WHSmith,32,Older Adult (56+),Ladies Night,160,1520.0,532.0
WHSmith,32,Older Adult (56+),Joyride,195,1852.5,648.375
WHSmith,32,Older Adult (56+),Stranglehold,179,1700.5,595.175
WHSmith,33,Teen (13-19),The Girl Next Door,94,893.0,312.54999999999995
WHSmith,33,Teen (13-19),Off Season,47,446.5,156.27499999999998
WHSmith,33,Teen (13-19),Offspring,57,541.5,189.52499999999998
WHSmith,33,Teen (13-19),Red,178,1691.0,591.8499999999999
WHSmith,33,Teen (13-19),The Lost,54,513.0,179.54999999999998
WHSmith,33,Teen (13-19),Ladies Night,160,1520.0,532.0
WHSmith,33,Teen (13-19),Joyride,185,1757.5,615.125
WHSmith,33,Teen (13-19),Stranglehold,190,1805.0,631.75
WHSmith,33,Young Adult (20-35),The Girl Next Door,76,722.0,252.7
WHSmith,33,Young Adult (20-35),Off Season,150,1425.0,498.74999999999994
WHSmith,33,Young Adult (20-35),Offspring,199,1890.5,661.675
WHSmith,33,Young Adult (20-35),Red,33,313.5,109.725
WHSmith,33,Young Adult (20-35),The Lost,105,997.5,349.125
WHSmith,33,Young Adult (20-35),Ladies Night,31,294.5,103.07499999999999
WHSmith,33,Young Adult (20-35),Joyride,101,959.5,335.825
WHSmith,33,Young Adult (20-35),Stranglehold,45,427.5,149.625
WHSmith,33,Adult (36-55),The Girl Next Door,79,750.5,262.675
WHSmith,33,Adult (36-55),Off Season,66,627.0,219.45
WHSmith,33,Adult (36-55),Offspring,184,1748.0,611.8
WHSmith,33,Adult (36-55),Red,111,1054.5,369.075
WHSmith,33,Adult (36-55),The Lost,45,427.5,149.625
WHSmith,33,Adult (36-55),Ladies Night,152,1444.0,505.4
WHSmith,33,Adult (36-55),Joyride,139,1320.5,462.17499999999995
WHSmith,33,Adult (36-55),Stranglehold,167,1586.5,555.275
WHSmith,33,Older Adult (56+),The Girl Next Door,114,1083.0,379.04999999999995
WHSmith,33,Older Adult (56+),Off Season,98,931.0,325.84999999999997
WHSmith,33,Older Adult (56+),Offspring,45,427.5,149.625
WHSmith,33,Older Adult (56+),Red,36,342.0,119.69999999999999
WHSmith,33,Older Adult (56+),The Lost,165,1567.5,548.625
WHSmith,33,Older Adult (56+),Ladies Night,161,1529.5,535.3249999999999
WHSmith,33,Older Adult (56+),Joyride,166,1577.0,551.9499999999999
WHSmith,33,Older Adult (56+),Stranglehold,110,1045.0,365.75
WHSmith,34,Teen (13-19),The Girl Next Door,198,1881.0,658.3499999999999
WHSmith,34,Teen (13-19),Off Season,142,1349.0,472.15
WHSmith,34,Teen (13-19),Offspring,120,1140.0,399.0
WHSmith,34,Teen (13-19),Red,152,1444.0,505.4
WHSmith,34,Teen (13-19),The Lost,81,769.5,269.325
WHSmith,34,Teen (13-19),Ladies Night,20,190.0,66.5
WHSmith,34,Teen (13-19),Joyride,128,1216.0,425.59999999999997
WHSmith,34,Teen (13-19),Stranglehold,62,589.0,206.14999999999998
WHSmith,34,Young Adult (20-35),The Girl Next Door,94,893.0,312.54999999999995
WHSmith,34,Young Adult (20-35),Off Season,33,313.5,109.725
WHSmith,34,Young Adult (20-35),Offspring,147,1396.5,488.775
WHSmith,34,Young Adult (20-35),Red,31,294.5,103.07499999999999
WHSmith,34,Young Adult (20-35),The Lost,128,1216.0,425.59999999999997
WHSmith,34,Young Adult (20-35),Ladies Night,49,465.5,162.92499999999998
WHSmith,34,Young Adult (20-35),Joyride,151,1434.5,502.075
WHSmith,34,Young Adult (20-35),Stranglehold,159,1510.5,528.675
WHSmith,34,Adult (36-55),The Girl Next Door,73,693.5,242.725
WHSmith,34,Adult (36-55),Off Season,164,1558.0,545.3
WHSmith,34,Adult (36-55),Offspring,181,1719.5,601.8249999999999
WHSmith,34,Adult (36-55),Red,43,408.5,142.975
WHSmith,34,Adult (36-55),The Lost,44,418.0,146.29999999999998
WHSmith,34,Adult (36-55),Ladies Night,133,1263.5,442.22499999999997
WHSmith,34,Adult (36-55),Joyride,109,1035.5,362.42499999999995
WHSmith,34,Adult (36-55),Stranglehold,199,1890.5,661.675
WHSmith,34,Older Adult (56+),The Girl Next Door,105,997.5,349.125
WHSmith,34,Older Adult (56+),Off Season,163,1548.5,541.9749999999999
WHSmith,34,Older Adult (56+),Offspring,139,1320.5,462.17499999999995
WHSmith,34,Older Adult (56+),Red,70,665.0,232.74999999999997
WHSmith,34,Older Adult (56+),The Lost,70,665.0,232.74999999999997
WHSmith,34,Older Adult (56+),Ladies Night,144,1368.0,478.79999999999995
WHSmith,34,Older Adult (56+),Joyride,41,389.5,136.325
WHSmith,34,Older Adult (56+),Stranglehold,66,627.0,219.45
WHSmith,35,Teen (13-19),The Girl Next Door,110,1045.0,365.75
WHSmith,35,Teen (13-19),Off Season,61,579.5,202.825
WHSmith,35,Teen (13-19),Offspring,72,684.0,239.39999999999998
WHSmith,35,Teen (13-19),Red,155,1472.5,515.375
WHSmith,35,Teen (13-19),The Lost,76,722.0,252.7
WHSmith,35,Teen (13-19),Ladies Night,167,1586.5,555.275
WHSmith,35,Teen (13-19),Joyride,31,294.5,103.07499999999999
WHSmith,35,Teen (13-19),Stranglehold,45,427.5,149.625
WHSmith,35,Young Adult (20-35),The Girl Next Door,147,1396.5,488.775
WHSmith,35,Young Adult (20-35),Off Season,34,323.0,113.05
WHSmith,35,Young Adult (20-35),Offspring,22,209.0,73.14999999999999
WHSmith,35,Young Adult (20-35),Red,195,1852.5,648.375
WHSmith,35,Young Adult (20-35),The Lost,61,579.5,202.825
WHSmith,35,Young Adult (20-35),Ladies Night,64,608.0,212.79999999999998
WHSmith,35,Young Adult (20-35),Joyride,106,1007.0,352.45
WHSmith,35,Young Adult (20-35),Stranglehold,108,1026.0,359.09999999999997
WHSmith,35,Adult (36-55),The Girl Next Door,54,513.0,179.54999999999998
WHSmith,35,Adult (36-55),Off Season,157,1491.5,522.025
WHSmith,35,Adult (36-55),Offspring,164,1558.0,545.3
WHSmith,35,Adult (36-55),Red,121,1149.5,402.325
WHSmith,35,Adult (36-55),The Lost,186,1767.0,618.4499999999999
WHSmith,35,Adult (36-55),Ladies Night,75,712.5,249.37499999999997
WHSmith,35,Adult (36-55),Joyride,53,503.5,176.225
WHSmith,35,Adult (36-55),Stranglehold,45,427.5,149.625
WHSmith,35,Older Adult (56+),The Girl Next Door,72,684.0,239.39999999999998
WHSmith,35,Older Adult (56+),Off Season,77,731.5,256.025
WHSmith,35,Older Adult (56+),Offspring,50,475.0,166.25
WHSmith,35,Older Adult (56+),Red,50,475.0,166.25
WHSmith,35,Older Adult (56+),The Lost,117,1111.5,389.025
WHSmith,35,Older Adult (56+),Ladies Night,32,304.0,106.39999999999999
WHSmith,35,Older Adult (56+),Joyride,20,190.0,66.5
WHSmith,35,Older Adult (56+),Stranglehold,54,513.0,179.54999999999998
WHSmith,36,Teen (13-19),The Girl Next Door,69,655.5,229.42499999999998
WHSmith,36,Teen (13-19),Off Season,163,1548.5,541.9749999999999
WHSmith,36,Teen (13-19),Offspring,78,741.0,259.34999999999997
WHSmith,36,Teen (13-19),Red,90,855.0,299.25
WHSmith,36,Teen (13-19),The Lost,99,940.5,329.17499999999995
WHSmith,36,Teen (13-19),Ladies Night,74,703.0,246.04999999999998
WHSmith,36,Teen (13-19),Joyride,81,769.5,269.325
WHSmith,36,Teen (13-19),Stranglehold,176,1672.0,585.1999999999999
WHSmith,36,Young Adult (20-35),The Girl Next Door,195,1852.5,648.375
WHSmith,36,Young Adult (20-35),Off Season,94,893.0,312.54999999999995
WHSmith,36,Young Adult (20-35),Offspring,103,978.5,342.47499999999997
WHSmith,36,Young Adult (20-35),Red,88,836.0,292.59999999999997
WHSmith,36,Young Adult (20-35),The Lost,36,342.0,119.69999999999999
WHSmith,36,Young Adult (20-35),Ladies Night,52,494.0,172.89999999999998
WHSmith,36,Young Adult (20-35),Joyride,140,1330.0,465.49999999999994
WHSmith,36,Young Adult (20-35),Stranglehold,55,522.5,182.875
WHSmith,36,Adult (36-55),The Girl Next Door,47,446.5,156.27499999999998
WHSmith,36,Adult (36-55),Off Season,38,361.0,126.35
WHSmith,36,Adult (36-55),Offspring,193,1833.5,641.7249999999999
WHSmith,36,Adult (36-55),Red,192,1824.0,638.4
WHSmith,36,Adult (36-55),The Lost,140,1330.0,465.49999999999994
WHSmith,36,Adult (36-55),Ladies Night,124,1178.0,412.29999999999995
WHSmith,36,Adult (36-55),Joyride,163,1548.5,541.9749999999999
WHSmith,36,Adult (36-55),Stranglehold,157,1491.5,522.025
WHSmith,36,Older Adult (56+),The Girl Next Door,31,294.5,103.07499999999999
WHSmith,36,Older Adult (56+),Off Season,184,1748.0,611.8
WHSmith,36,Older Adult (56+),Offspring,80,760.0,266.0
WHSmith,36,Older Adult (56+),Red,173,1643.5,575.2249999999999
WHSmith,36,Older Adult (56+),The Lost,144,1368.0,478.79999999999995
WHSmith,36,Older Adult (56+),Ladies Night,140,1330.0,465.49999999999994
WHSmith,36,Older Adult (56+),Joyride,177,1681.5,588.525
WHSmith,36,Older Adult (56+),Stranglehold,138,1311.0,458.84999999999997
WHSmith,37,Teen (13-19),The Girl Next Door,41,389.5,136.325
WHSmith,37,Teen (13-19),Off Season,43,408.5,142.975
WHSmith,37,Teen (13-19),Offspring,46,437.0,152.95
WHSmith,37,Teen (13-19),Red,80,760.0,266.0
WHSmith,37,Teen (13-19),The Lost,126,1197.0,418.95
WHSmith,37,Teen (13-19),Ladies Night,145,1377.5,482.12499999999994
WHSmith,37,Teen (13-19),Joyride,182,1729.0,605.15
WHSmith,37,Teen (13-19),Stranglehold,188,1786.0,625.0999999999999
WHSmith,37,Young Adult (20-35),The Girl Next Door,104,988.0,345.79999999999995
WHSmith,37,Young Adult (20-35),Off Season,38,361.0,126.35
WHSmith,37,Young Adult (20-35),Offspring,174,1653.0,578.55
WHSmith,37,Young Adult (20-35),Red,110,1045.0,365.75
WHSmith,37,Young Adult (20-35),The Lost,182,1729.0,605.15
WHSmith,37,Young Adult (20-35),Ladies Night,148,1406.0,492.09999999999997
WHSmith,37,Young Adult (20-35),Joyride,51,484.5,169.575
WHSmith,37,Young Adult (20-35),Stranglehold,79,750.5,262.675
WHSmith,37,Adult (36-55),The Girl Next Door,112,1064.0,372.4
WHSmith,37,Adult (36-55),Off Season,132,1254.0,438.9
WHSmith,37,Adult (36-55),Offspring,164,1558.0,545.3
WHSmith,37,Adult (36-55),Red,141,1339.5,468.825
WHSmith,37,Adult (36-55),The Lost,168,1596.0,558.5999999999999
WHSmith,37,Adult (36-55),Ladies Night,121,1149.5,402.325
WHSmith,37,Adult (36-55),Joyride,121,1149.5,402.325
WHSmith,37,Adult (36-55),Stranglehold,28,266.0,93.1
WHSmith,37,Older Adult (56+),The Girl Next Door,171,1624.5,568.5749999999999
WHSmith,37,Older Adult (56+),Off Season,132,1254.0,438.9
WHSmith,37,Older Adult (56+),Offspring,115,1092.5,382.375
WHSmith,37,Older Adult (56+),Red,103,978.5,342.47499999999997
WHSmith,37,Older Adult (56+),The Lost,159,1510.5,528.675
WHSmith,37,Older Adult (56+),Ladies Night,130,1235.0,432.25
WHSmith,37,Older Adult (56+),Joyride,36,342.0,119.69999999999999
WHSmith,37,Older Adult (56+),Stranglehold,111,1054.5,369.075
WHSmith,38,Teen (13-19),The Girl Next Door,190,1805.0,631.75
WHSmith,38,Teen (13-19),Off Season,154,1463.0,512.05
WHSmith,38,Teen (13-19),Offspring,40,380.0,133.0
WHSmith,38,Teen (13-19),Red,105,997.5,349.125
WHSmith,38,Teen (13-19),The Lost,129,1225.5,428.92499999999995
WHSmith,38,Teen (13-19),Ladies Night,70,665.0,232.74999999999997
WHSmith,38,Teen (13-19),Joyride,86,817.0,285.95
WHSmith,38,Teen (13-19),Stranglehold,193,1833.5,641.7249999999999
WHSmith,38,Young Adult (20-35),The Girl Next Door,34,323.0,113.05
WHSmith,38,Young Adult (20-35),Off Season,153,1453.5,508.72499999999997
WHSmith,38,Young Adult (20-35),Offspring,159,1510.5,528.675
WHSmith,38,Young Adult (20-35),Red,71,674.5,236.075
WHSmith,38,Young Adult (20-35),The Lost,55,522.5,182.875
WHSmith,38,Young Adult (20-35),Ladies Night,117,1111.5,389.025
WHSmith,38,Young Adult (20-35),Joyride,168,1596.0,558.5999999999999
WHSmith,38,Young Adult (20-35),Stranglehold,36,342.0,119.69999999999999
WHSmith,38,Adult (36-55),The Girl Next Door,141,1339.5,468.825
WHSmith,38,Adult (36-55),Off Season,104,988.0,345.79999999999995
WHSmith,38,Adult (36-55),Offspring,176,1672.0,585.1999999999999
WHSmith,38,Adult (36-55),Red,37,351.5,123.02499999999999
WHSmith,38,Adult (36-55),The Lost,95,902.5,315.875
WHSmith,38,Adult (36-55),Ladies Night,165,1567.5,548.625
WHSmith,38,Adult (36-55),Joyride,158,1501.0,525.35
WHSmith,38,Adult (36-55),Stranglehold,51,484.5,169.575
WHSmith,38,Older Adult (56+),The Girl Next Door,33,313.5,109.725
WHSmith,38,Older Adult (56+),Off Season,117,1111.5,389.025
WHSmith,38,Older Adult (56+),Offspring,123,1168.5,408.97499999999997
WHSmith,38,Older Adult (56+),Red,122,1159.0,405.65
WHSmith,38,Older Adult (56+),The Lost,101,959.5,335.825
WHSmith,38,Older Adult (56+),Ladies Night,59,560.5,196.17499999999998
WHSmith,38,Older Adult (56+),Joyride,49,465.5,162.92499999999998
WHSmith,38,Older Adult (56+),Stranglehold,197,1871.5,655.025
WHSmith,39,Teen (13-19),The Girl Next Door,106,1007.0,352.45
WHSmith,39,Teen (13-19),Off Season,67,636.5,222.77499999999998
WHSmith,39,Teen (13-19),Offspring,85,807.5,282.625
WHSmith,39,Teen (13-19),Red,32,304.0,106.39999999999999
WHSmith,39,Teen (13-19),The Lost,187,1776.5,621.775
WHSmith,39,Teen (13-19),Ladies Night,147,1396.5,488.775
WHSmith,39,Teen (13-19),Joyride,128,1216.0,425.59999999999997
WHSmith,39,Teen (13-19),Stranglehold,189,1795.5,628.425
WHSmith,39,Young Adult (20-35),The Girl Next Door,152,1444.0,505.4
WHSmith,39,Young Adult (20-35),Off Season,129,1225.5,428.92499999999995
WHSmith,39,Young Adult (20-35),Offspring,190,1805.0,631.75
WHSmith,39,Young Adult (20-35),Red,21,199.5,69.82499999999999
WHSmith,39,Young Adult (20-35),The Lost,56,532.0,186.2
WHSmith,39,Young Adult (20-35),Ladies Night,167,1586.5,555.275
WHSmith,39,Young Adult (20-35),Joyride,150,1425.0,498.74999999999994
WHSmith,39,Young Adult (20-35),Stranglehold,89,845.5,295.92499999999995
WHSmith,39,Adult (36-55),The Girl Next Door,46,437.0,152.95
WHSmith,39,Adult (36-55),Off Season,23,218.5,76.475
WHSmith,39,Adult (36-55),Offspring,195,1852.5,648.375
WHSmith,39,Adult (36-55),Red,124,1178.0,412.29999999999995
WHSmith,39,Adult (36-55),The Lost,111,1054.5,369.075
WHSmith,39,Adult (36-55),Ladies Night,177,1681.5,588.525
WHSmith,39,Adult (36-55),Joyride,167,1586.5,555.275
WHSmith,39,Adult (36-55),Stranglehold,151,1434.5,502.075
WHSmith,39,Older Adult (56+),The Girl Next Door,113,1073.5,375.72499999999997
WHSmith,39,Older Adult (56+),Off Season,58,551.0,192.85
WHSmith,39,Older Adult (56+),Offspring,129,1225.5,428.92499999999995
WHSmith,39,Older Adult (56+),Red,107,1016.5,355.775
WHSmith,39,Older Adult (56+),The Lost,171,1624.5,568.5749999999999
WHSmith,39,Older Adult (56+),Ladies Night,106,1007.0,352.45
WHSmith,39,Older Adult (56+),Joyride,137,1301.5,455.525
WHSmith,39,Older Adult (56+),Stranglehold,180,1710.0,598.5
WHSmith,40,Teen (13-19),The Girl Next Door,23,218.5,76.475
WHSmith,40,Teen (13-19),Off Season,112,1064.0,372.4
WHSmith,40,Teen (13-19),Offspring,70,665.0,232.74999999999997
WHSmith,40,Teen (13-19),Red,138,1311.0,458.84999999999997
WHSmith,40,Teen (13-19),The Lost,98,931.0,325.84999999999997
WHSmith,40,Teen (13-19),Ladies Night,178,1691.0,591.8499999999999
WHSmith,40,Teen (13-19),Joyride,122,1159.0,405.65
WHSmith,40,Teen (13-19),Stranglehold,45,427.5,149.625
WHSmith,40,Young Adult (20-35),The Girl Next Door,104,988.0,345.79999999999995
WHSmith,40,Young Adult (20-35),Off Season,80,760.0,266.0
WHSmith,40,Young Adult (20-35),Offspring,196,1862.0,651.6999999999999
WHSmith,40,Young Adult (20-35),Red,51,484.5,169.575
WHSmith,40,Young Adult (20-35),The Lost,121,1149.5,402.325
WHSmith,40,Young Adult (20-35),Ladies Night,194,1843.0,645.05
WHSmith,40,Young Adult (20-35),Joyride,159,1510.5,528.675
WHSmith,40,Young Adult (20-35),Stranglehold,165,1567.5,548.625
WHSmith,40,Adult (36-55),The Girl Next Door,144,1368.0,478.79999999999995
WHSmith,40,Adult (36-55),Off Season,84,798.0,279.29999999999995
WHSmith,40,Adult (36-55),Offspring,26,247.0,86.44999999999999
WHSmith,40,Adult (36-55),Red,22,209.0,73.14999999999999
WHSmith,40,Adult (36-55),The Lost,57,541.5,189.52499999999998
WHSmith,40,Adult (36-55),Ladies Night,152,1444.0,505.4
WHSmith,40,Adult (36-55),Joyride,111,1054.5,369.075
WHSmith,40,Adult (36-55),Stranglehold,46,437.0,152.95
WHSmith,40,Older Adult (56+),The Girl Next Door,53,503.5,176.225
WHSmith,40,Older Adult (56+),Off Season,169,1605.5,561.925
WHSmith,40,Older Adult (56+),Offspring,98,931.0,325.84999999999997
WHSmith,40,Older Adult (56+),Red,174,1653.0,578.55
WHSmith,40,Older Adult (56+),The Lost,169,1605.5,561.925
WHSmith,40,Older Adult (56+),Ladies Night,198,1881.0,658.3499999999999
WHSmith,40,Older Adult (56+),Joyride,47,446.5,156.27499999999998
WHSmith,40,Older Adult (56+),Stranglehold,32,304.0,106.39999999999999
WHSmith,41,Teen (13-19),The Girl Next Door,191,1814.5,635.0749999999999
WHSmith,41,Teen (13-19),Off Season,111,1054.5,369.075
WHSmith,41,Teen (13-19),Offspring,155,1472.5,515.375
WHSmith,41,Teen (13-19),Red,56,532.0,186.2
WHSmith,41,Teen (13-19),The Lost,121,1149.5,402.325
WHSmith,41,Teen (13-19),Ladies Night,155,1472.5,515.375
WHSmith,41,Teen (13-19),Joyride,128,1216.0,425.59999999999997
WHSmith,41,Teen (13-19),Stranglehold,25,237.5,83.125
WHSmith,41,Young Adult (20-35),The Girl Next Door,108,1026.0,359.09999999999997
WHSmith,41,Young Adult (20-35),Off Season,37,351.5,123.02499999999999
WHSmith,41,Young Adult (20-35),Offspring,192,1824.0,638.4
WHSmith,41,Young Adult (20-35),Red,95,902.5,315.875
WHSmith,41,Young Adult (20-35),The Lost,39,370.5,129.67499999999998
